lat,cdf
5.162,9.7200171953914e-07
5.212,1.0091482820693e-06
5.224,1.0339126570894e-06
5.225,1.0401037508444e-06
5.237,1.0710592196196e-06
5.249,1.0896325008846e-06
5.25,1.1082057821497e-06
5.262,1.1143968759048e-06
5.287,1.1267790634148e-06
5.299,1.1391612509249e-06
5.3,1.1577345321899e-06
5.312,1.2444098447603e-06
5.324,1.2567920322704e-06
5.325,1.2629831260254e-06
5.337,1.3248940635756e-06
5.349,1.3806139073709e-06
5.35,1.4425248449211e-06
5.362,1.4549070324312e-06
5.387,1.4672892199413e-06
5.399,1.4796714074513e-06
5.412,1.4858625012063e-06
5.424,1.5106268762264e-06
5.425,1.5415823450016e-06
5.437,1.5849200012868e-06
5.449,1.5911110950418e-06
5.462,1.6096843763069e-06
5.475,1.6158754700619e-06
5.487,1.646830938837e-06
5.499,1.6839775013672e-06
5.5,1.7025507826323e-06
5.512,1.7520795326725e-06
5.524,1.7768439076926e-06
5.525,1.8077993764677e-06
5.537,1.869710314018e-06
5.549,1.9687678140984e-06
5.55,2.0306787516487e-06
5.562,2.1359273454841e-06
5.574,2.1854560955243e-06
5.575,2.2102204705444e-06
5.587,2.334042345645e-06
5.599,2.4021443769502e-06
5.6,2.4702464082555e-06
5.612,2.5073929707857e-06
5.624,2.5569217208259e-06
5.625,2.6064504708661e-06
5.637,2.6497881271513e-06
5.649,2.6993168771915e-06
5.65,2.7550367209867e-06
5.662,2.8355209398021e-06
5.674,2.8850496898423e-06
5.675,2.9160051586174e-06
5.687,2.9655339086576e-06
5.699,2.9841071899227e-06
5.7,2.9964893774328e-06
5.712,3.1203112525333e-06
5.724,3.1698400025735e-06
5.725,3.2503242213889e-06
5.737,3.3308084402042e-06
5.749,3.3803371902444e-06
5.75,3.4360570340396e-06
5.762,3.5041590653449e-06
5.774,3.528923440365e-06
5.775,3.5722610966502e-06
5.787,3.8384781281164e-06
5.799,3.8756246906465e-06
5.8,3.9561089094619e-06
5.812,4.1294595346026e-06
5.824,4.216134847173e-06
5.825,4.2718546909682e-06
5.837,4.3523389097836e-06
5.849,4.3894854723137e-06
5.85,4.445205316109e-06
5.862,4.686657972555e-06
5.874,4.8290531289206e-06
5.875,4.928110629001e-06
5.887,5.0519325041015e-06
5.899,5.1262256291619e-06
5.9,5.1943276604671e-06
5.912,5.4667357856883e-06
5.924,5.6029398482989e-06
5.925,5.7577171921745e-06
5.937,5.9248767235603e-06
5.949,6.0548896924158e-06
5.95,6.1663293800063e-06
5.962,6.5192217240428e-06
5.974,6.6182792241232e-06
5.975,6.7359100054687e-06
5.987,7.0083181306899e-06
5.999,7.1383310995454e-06
6,7.268344068401e-06
6.012,7.515987818602e-06
6.024,7.732676100028e-06
6.025,7.9617465689639e-06
6.037,8.3951231318158e-06
6.049,8.5808559444666e-06
6.05,8.7665887571174e-06
6.062,9.2494940700094e-06
6.074,9.4166536013951e-06
6.075,9.608577507801e-06
6.087,1.0085291726938e-05
6.099,1.0301980008364e-05
6.1,1.049390391477e-05
6.112,1.0865369540071e-05
6.124,1.1001573602682e-05
6.125,1.1137777665292e-05
6.137,1.1342083759208e-05
6.149,1.1515434384349e-05
6.15,1.166402063447e-05
6.162,1.1880708915896e-05
6.174,1.2140734853607e-05
6.175,1.2301703291237e-05
6.187,1.2747462041599e-05
6.199,1.2889857197965e-05
6.2,1.3044634541841e-05
6.212,1.3422291260897e-05
6.224,1.3620406261058e-05
6.225,1.3806139073709e-05
6.237,1.414045813648e-05
6.249,1.4443821730477e-05
6.25,1.4722420949453e-05
6.262,1.513722423104e-05
6.274,1.536010360622e-05
6.275,1.5626320637687e-05
6.287,1.6003977356743e-05
6.299,1.6183519075639e-05
6.3,1.6387825169555e-05
6.312,1.6703570951061e-05
6.324,1.6945023607507e-05
6.325,1.7161711888933e-05
6.337,1.748983985795e-05
6.349,1.7656999389335e-05
6.35,1.7867496577006e-05
6.362,1.8201815639778e-05
6.374,1.8338019702388e-05
6.375,1.8455650483734e-05
6.387,1.8919982515361e-05
6.399,1.9130479703032e-05
6.4,1.9340976890702e-05
6.412,1.9718633609759e-05
6.424,1.995389517245e-05
6.425,2.0195347828896e-05
6.437,2.0542049079178e-05
6.449,2.0771119548114e-05
6.45,2.0975425642029e-05
6.462,2.1229260485986e-05
6.474,2.1433566579901e-05
6.475,2.1619299392552e-05
6.487,2.1947427361569e-05
6.499,2.220745329928e-05
6.5,2.2486052518256e-05
6.512,2.3154690643799e-05
6.524,2.3284703612654e-05
6.525,2.347662751906e-05
6.537,2.3996679394482e-05
6.549,2.4213367675908e-05
6.55,2.4461011426109e-05
6.562,2.464674423876e-05
6.574,2.4789139395126e-05
6.575,2.4894387988961e-05
6.587,2.5290617989283e-05
6.599,2.5476350801934e-05
6.6,2.5699230177115e-05
6.612,2.5953065021071e-05
6.624,2.6052122521151e-05
6.625,2.6163562208742e-05
6.637,2.6398823771433e-05
6.649,2.6590747677838e-05
6.65,2.6788862677999e-05
6.662,2.7067461896975e-05
6.674,2.7160328303301e-05
6.675,2.7277959084646e-05
6.687,2.7729908928763e-05
6.699,2.7940406116434e-05
6.7,2.811994783533e-05
6.712,2.8602853148222e-05
6.724,2.8961936586013e-05
6.725,2.92529179925e-05
6.737,2.9599619242781e-05
6.749,2.9791543149187e-05
6.75,2.9952511586818e-05
6.762,3.0336359399629e-05
6.774,3.059638533734e-05
6.775,3.0881175650072e-05
6.787,3.1432182994269e-05
6.799,3.165506236945e-05
6.8,3.1958425963446e-05
6.812,3.2497051120134e-05
6.824,3.283756127666e-05
6.825,3.3270937839512e-05
6.837,3.392100268379e-05
6.849,3.4211984090276e-05
6.85,3.4490583309252e-05
6.862,3.521494127859e-05
6.874,3.5555451435117e-05
6.875,3.5865006122868e-05
6.887,3.6614128467226e-05
6.899,3.7041313936323e-05
6.9,3.7511837061705e-05
6.912,3.8316679249858e-05
6.924,3.8731482531445e-05
6.925,3.9121521438012e-05
6.937,4.0056376595021e-05
6.949,4.0570237376688e-05
6.95,4.1084098158355e-05
6.962,4.2291361440585e-05
6.974,4.2997146128658e-05
6.975,4.3529580191591e-05
6.987,4.5095926911612e-05
6.999,4.5882195818501e-05
7,4.6755140037959e-05
7.012,4.8426735351816e-05
7.024,4.9132520039889e-05
7.025,4.9825922540452e-05
7.037,5.1825645823326e-05
7.049,5.2748118792825e-05
7.05,5.3732502699874e-05
7.062,5.5917958795398e-05
7.074,5.7310954890279e-05
7.075,5.87534797352e-05
7.087,6.1910937550264e-05
7.099,6.3514430832816e-05
7.1,6.5148879584143e-05
7.112,6.8609700993202e-05
7.124,7.0683717401136e-05
7.125,7.2776307090335e-05
7.137,7.7667271156806e-05
7.149,8.0255148346407e-05
7.15,8.318972678629e-05
7.162,8.9999929916819e-05
7.174,9.4240829139012e-05
7.175,9.8642696798836e-05
7.187,0.00010932852462001
7.199,0.00011536484103116
7.2,0.00012167356556753
7.212,0.00013699652261122
7.224,0.00014628935433752
7.225,0.00015571839012642
7.237,0.00017783916811313
7.249,0.00019265445546891
7.25,0.00020675776704286
7.262,0.00024236893832177
7.274,0.00026492928396509
7.275,0.00028803444585885
7.287,0.00034318470902862
7.299,0.0003780715223382
7.3,0.00041265497205377
7.312,0.00049745438321637
7.324,0.00054807276575747
7.325,0.00059897593861129
7.337,0.00072376362433761
7.349,0.00079758003517879
7.35,0.00087291326398995
7.362,0.0010511238977284
7.374,0.0011570287475019
7.375,0.0012638684524324
7.387,0.0015143167681044
7.399,0.0016625686991623
7.4,0.001811835969596
7.412,0.0021552683223748
7.424,0.0023532904561293
7.425,0.0025527365414475
7.437,0.0030138058666656
7.449,0.0032780974679739
7.45,0.0035406679452183
7.462,0.0041442438664896
7.474,0.0044865370580175
7.475,0.0048257161293866
7.487,0.0055875673625052
7.499,0.0060131802937882
7.5,0.0064414244399171
7.512,0.0073995890649138
7.524,0.0079317507197208
7.525,0.0084625379517143
7.537,0.0096344686618845
