lat,cdf
5.125,1.7585129170687e-06
5.137,1.775260659136e-06
5.15,1.7920084012033e-06
5.162,1.8338777563717e-06
5.163,1.8673732405063e-06
5.175,1.87574711154e-06
5.187,1.9427380798092e-06
5.188,2.0181029191122e-06
5.2,2.1018416294488e-06
5.212,2.21907582392e-06
5.213,2.2776929211557e-06
5.225,2.3363100183913e-06
5.237,2.3698055025259e-06
5.238,2.3949271156269e-06
5.25,2.5121613100982e-06
5.262,2.5372829231991e-06
5.263,2.5456567942328e-06
5.275,2.5875261494011e-06
5.287,2.6293955045694e-06
5.288,2.6712648597377e-06
5.3,2.713134214906e-06
5.312,2.7466296990406e-06
5.313,2.763377441108e-06
5.325,2.8387422804109e-06
5.337,2.9057332486802e-06
5.338,2.9392287328148e-06
5.35,3.1402016376227e-06
5.362,3.1988187348583e-06
5.363,3.2658097031276e-06
5.375,3.3746700265652e-06
5.387,3.4667826079355e-06
5.388,3.5505213182721e-06
5.4,3.7179987389453e-06
5.412,3.7263726099789e-06
5.413,3.7766158361809e-06
5.425,3.9692148699551e-06
5.437,4.069701322359e-06
5.438,4.1953093878639e-06
5.45,4.2874219692342e-06
5.462,4.3460390664698e-06
5.463,4.4046561637054e-06
5.475,4.5721335843786e-06
5.487,4.6558722947152e-06
5.488,4.7396110050518e-06
5.5,4.8066019733211e-06
5.512,4.9154622967587e-06
5.513,4.982453265028e-06
5.525,5.1331829436339e-06
5.537,5.2755387512061e-06
5.538,5.3843990746437e-06
5.55,5.7444755290911e-06
5.562,5.9621961759663e-06
5.563,6.1882906938751e-06
5.575,6.5483671483225e-06
5.587,6.7242184400294e-06
5.588,6.9251913448372e-06
5.6,7.3690065096212e-06
5.612,7.5867271564964e-06
5.613,7.8379432875062e-06
5.625,8.2315152260883e-06
5.637,8.4576097439971e-06
5.638,8.7255736170742e-06
5.65,9.2531274921949e-06
5.662,9.4624742680364e-06
5.663,9.7388120121472e-06
5.675,1.0391973952773e-05
5.687,1.0651563954816e-05
5.688,1.0978144925129e-05
5.7,1.1706671705057e-05
5.712,1.2301216548447e-05
5.713,1.2770153326332e-05
5.725,1.3808513334506e-05
5.737,1.4369562693761e-05
5.738,1.4888742697848e-05
5.75,1.6303926902537e-05
5.762,1.7099444650735e-05
5.763,1.7886588527899e-05
5.775,1.9854448220809e-05
5.787,2.0834191131747e-05
5.788,2.1872551139921e-05
5.8,2.4527068257592e-05
5.812,2.5841766009876e-05
5.813,2.7256950214565e-05
5.825,3.0648367983197e-05
5.837,3.2557610578872e-05
5.838,3.4366366722143e-05
5.85,3.9064108372026e-05
5.862,4.1835859684168e-05
5.863,4.4473629059771e-05
5.875,5.0586554914343e-05
5.887,5.3584400744394e-05
5.888,5.7042809481295e-05
5.9,6.4445311475051e-05
5.912,6.8849967638757e-05
5.913,7.2978286058351e-05
5.925,8.2867827749104e-05
5.937,8.8260600694782e-05
5.938,9.4055319450075e-05
5.95,0.00010682547277641
5.962,0.00011404374960742
5.963,0.00012141275611704
5.975,0.00013692953914242
5.987,0.00014558812179122
5.988,0.00015419646121382
6,0.00017487154879593
6.012,0.00018651960340375
6.013,0.00019762335639439
6.025,0.00022229278045955
6.037,0.00023573284346858
6.038,0.00024935713164034
6.05,0.00028025671575455
6.062,0.00029739802976045
6.063,0.0003147486905422
6.075,0.00035153510599307
6.087,0.00037125557227734
6.088,0.00039048198017062
6.1,0.00043221735340239
6.112,0.00045552183648906
6.113,0.00047834900892682
6.125,0.00052927051868251
6.137,0.00055682892825429
6.138,0.00058470554492535
6.15,0.00064519838927251
6.162,0.00067717820275006
6.163,0.00071016288075165
6.175,0.00077949015903932
6.187,0.00081583275932541
6.188,0.00085118724282952
6.2,0.00092807612666059
6.212,0.00097085823377157
6.213,0.001012769458295
6.225,0.001101331518347
6.237,0.0011486355158162
6.238,0.0011959813826405
6.25,0.0012968027898858
6.262,0.0013479755157725
6.263,0.0014000274981177
6.275,0.0015106630822144
6.287,0.0015677896304061
6.288,0.0016250334127922
6.3,0.0017445369263135
6.312,0.001808094607459
6.313,0.0018703794602074
6.325,0.0020046461083611
6.337,0.0020736635534205
6.338,0.002142203687831
6.35,0.0022841240541095
6.362,0.00236011693374
6.363,0.0024350463317492
6.375,0.0025911855310428
6.387,0.0026713234768349
6.388,0.0027518549945657
6.4,0.0029232430130116
6.412,0.0030118218208056
6.413,0.0030998479531115
6.425,0.0032816195716391
6.437,0.0033742597068845
6.438,0.0034676199950388
6.45,0.0036596663533248
6.462,0.0037579086082917
6.463,0.0038566867910048
6.475,0.004059242357438
6.487,0.0041645605334283
6.488,0.0042694348942539
6.5,0.0044876663472621
6.512,0.004599599881369
6.513,0.0047109891138588
6.525,0.0049405922837307
6.537,0.0050573742891662
6.538,0.0051745917358953
6.55,0.0054146957400435
6.562,0.0055382940765003
6.563,0.0056636509258742
6.575,0.0059179402675534
6.587,0.0060473919398627
6.588,0.0061787528547678
6.6,0.006449228889155
6.612,0.006585815099585
6.613,0.0067242686832556
6.625,0.0070066272406396
6.637,0.0071504652233848
6.638,0.0072947637690368
6.65,0.0075914248981463
6.662,0.0077435865086989
6.663,0.0078955052769916
6.675,0.0082099106388214
6.687,0.0083696087333044
6.688,0.0085297087735969
6.7,0.008858843774575
6.712,0.0090246631687835
6.713,0.0091921824588119
6.725,0.0095366416437815
6.737,0.0097157838668046
6.738,0.0098927740049721
6.75,0.010256710813966
6.762,0.010445307137386
6.763,0.010634079312098
6.775,0.011022091000314
6.787,0.011223775684159
6.788,0.011423241292181
6.8,0.01183825871448
6.812,0.012051993398743
6.813,0.012266431488173
6.825,0.012707039460352
6.837,0.012937153436357
6.838,0.01317041598787
6.85,0.013645323335802
6.862,0.013892620495168
6.863,0.014137606466129
6.875,0.014653503912771
6.887,0.014920086097127
6.888,0.015187949483752
6.9,0.015748705757521
6.912,0.016036381723012
6.913,0.016326059043679
6.925,0.016933206562975
6.937,0.017253021445492
6.938,0.017572643728976
6.95,0.018235753828389
6.962,0.018584207349842
6.963,0.018931898849031
6.975,0.019662653078654
6.987,0.020046084259414
6.988,0.020428996260171
7,0.021237987566861
7.012,0.021663053634401
7.013,0.022087717756131
7.025,0.022983345132536
7.037,0.023453671973013
7.038,0.023926527722542
7.05,0.024925831996215
7.062,0.025454298623278
7.063,0.025982162331627
7.075,0.027105131932725
7.087,0.027698755650301
7.088,0.02829515949306
7.1,0.029543787402889
7.112,0.030208002853279
7.113,0.030873399019485
7.125,0.032275494863748
7.137,0.033023055452536
7.138,0.033772441545209
7.15,0.035366818216147
7.162,0.036212478704095
7.163,0.037057904723653
7.175,0.038847601936451
7.187,0.039794603011648
7.188,0.04074642743656
7.2,0.042784954227123
7.212,0.043856039323296
7.213,0.044929837553685
7.225,0.047209088014853
7.237,0.048419196117927
7.238,0.049634630002979
7.25,0.052211881412621
7.262,0.053578915858867
7.263,0.054943220423155
7.275,0.057852026882504
7.287,0.059395641147236
7.288,0.060944874279432
7.3,0.064212769076447
7.312,0.065944644709757
7.313,0.067671797479805
7.325,0.071356694306554
7.337,0.073308744130953
7.338,0.075260425505026
7.35,0.079384012687486
7.362,0.081558020337503
7.363,0.083735930211422
7.375,0.08831502248263
7.387,0.090728564713564
7.388,0.093145406249686
7.4,0.098226562332588
7.412,0.10090239095204
7.413,0.10358542110058
7.425,0.10922083533333
7.437,0.11216811135621
7.438,0.11511215506487
7.45,0.12128820315929
7.462,0.12453738235454
7.463,0.12778270956912
7.475,0.13457413669807
7.487,0.13809691538161
7.488,0.14162595772068
7.5,0.14899485536997
7.512,0.15282415122883
7.513,0.15665694736577
7.525,0.16461943523716
7.537,0.16874244462252
7.538,0.17287653263926
7.55,0.18143417664663
7.562,0.18585969212308
7.563,0.1902815733395
7.575,0.19942729756181
7.587,0.20414208841312
7.588,0.20887643225329
7.6,0.21866004447547
7.612,0.22367174767202
7.613,0.22867081469718
7.625,0.23893116814504
7.637,0.24419249643711
7.638,0.24946102625826
7.65,0.2602411710028
7.662,0.26575611035298
7.663,0.27127221367124
7.675,0.28256267886432
7.687,0.2883136608912
7.688,0.29407047950619
7.7,0.30581215399217
7.712,0.31178003602657
7.713,0.31774492021514
7.725,0.32987555263676
7.737,0.33604667689502
7.738,0.34221795188295
7.75,0.35468682170336
7.762,0.36098405645939
7.763,0.36728240494026
7.775,0.38001516893242
7.787,0.38644351338722
7.788,0.39287834759207
7.8,0.40585529366358
7.812,0.41239134284761
7.813,0.41893852928012
7.825,0.43207035847026
7.837,0.43867414389709
7.838,0.44529148662111
7.85,0.45855441713616
7.862,0.46524610308723
