3549,1
3562,2
3574,4
3575,4
3587,184
3599,1239
3600,1248
3612,13556
3624,30561
3625,30645
3637,191742
3649,127108
3650,127746
3662,277686
3674,224384
3675,224697
3687,670759
3699,471602
3700,473071
3712,1129792
3724,551882
3725,552531
3737,957192
3749,390550
3750,392145
3762,681854
3774,286612
3775,286825
3786,2
3787,398315
3799,161769
3800,161976
3812,327160
3824,155814
3825,156747
3837,194298
3849,68022
3850,68678
3862,205513
3874,195491
3875,195019
3887,538881
3899,234112
3900,233794
3912,297958
3924,90313
3925,91528
3937,101275
3949,34139
3950,34070
3962,63733
3974,26627
3975,26698
3987,30254
3999,7351
4000,7238
4012,7553
4024,2369
4025,2357
4037,3006
4049,1075
4050,989
4062,1676
4074,842
4075,883
4087,2041
4099,1078
4100,1091
4112,1869
4124,680
4125,672
4137,994
4149,443
4150,466
4162,1246
4174,976
4175,976
4187,2858
4199,1989
4200,1982
4212,4163
4224,1901
4225,1905
4237,2807
4249,752
4250,755
4262,1226
4274,598
4275,599
4287,1006
4299,399
4300,388
4312,507
4324,212
4325,216
4337,373
4349,127
4350,148
4362,240
4374,125
4375,115
4387,209
4399,107
4400,127
4412,229
4424,128
4425,137
4437,280
4449,133
4450,124
4462,200
4474,107
4475,96
4487,187
4499,104
4500,112
4512,209
4524,109
4525,109
4537,218
4549,108
4550,95
4562,236
4574,98
4575,107
4587,190
4599,89
4600,97
4612,188
4624,85
4625,90
4637,112
4649,91
4650,79
4662,160
4674,81
4675,86
4687,124
4699,60
4700,67
4712,142
4724,58
4725,53
4737,102
4749,51
4750,62
4762,110
4774,35
4775,28
4787,60
4799,21
4800,21
4812,45
4824,35
4825,26
4837,38
4849,20
4850,21
4862,36
4874,22
4875,21
4887,28
4899,23
4900,22
4912,46
4924,24
4925,28
4937,51
4949,15
4950,10
4962,28
4974,15
4975,23
4987,43
4999,19
5000,13
5012,43
5024,19
5025,17
5037,30
5049,25
5050,21
5062,34
5074,8
5075,12
5087,27
5099,16
5100,10
5112,32
5124,16
5125,14
5137,25
5149,17
5150,7
5162,32
5174,19
5175,14
5187,35
5199,17
5200,19
5212,33
5224,10
5225,12
5237,17
5249,14
5250,12
5262,22
5274,11
5275,9
5287,35
5299,19
5300,17
5312,22
5324,14
5325,17
5337,13
5349,7
5350,8
5362,19
5374,10
5375,9
5387,31
5399,21
5400,14
5412,19
5424,14
5425,15
5437,23
5449,21
5450,17
5462,38
5474,21
5475,23
5487,38
5499,24
5500,32
5512,52
5524,27
5525,33
5537,82
5549,35
5550,37
5562,85
5574,46
5575,46
5587,105
5599,44
5600,49
5612,62
5624,36
5625,26
5637,59
5649,27
5650,23
5662,44
5674,20
5675,15
5687,40
5699,20
5700,14
5712,22
5724,10
5725,11
5737,18
5749,9
5750,11
5762,17
5774,10
5775,7
5787,18
5799,8
5800,10
5812,16
5824,13
5825,11
5837,10
5849,5
5850,10
5862,25
5874,13
5875,7
5887,31
5899,22
5900,19
5912,30
5924,19
5925,11
5937,18
5949,6
5950,11
5962,28
5974,24
5975,20
5987,54
5999,21
6000,16
6012,33
6024,15
6025,19
6037,18
6049,7
6050,7
6062,6
6074,3
6075,4
6087,5
6099,2
6100,3
6112,6
6124,7
6125,5
6137,8
6149,3
6150,1
6162,7
6174,4
6175,2
6187,13
6199,2
6212,5
6224,2
6225,3
6237,4
6249,3
6250,3
6262,6
6274,1
6275,3
6287,13
6299,1
6300,1
6312,4
6325,1
6337,5
6349,4
6350,3
6362,2
6374,1
6375,1
6387,3
6399,1
6400,1
6424,1
6425,1
6437,8
6487,1
6499,1
6524,3
6537,1
6549,3
6550,3
6562,2
6574,3
6575,3
6587,2
6599,3
6600,3
6674,1
6675,1
6699,2
6700,1
6724,2
6762,1
6774,1
6775,1
6849,1
6850,1
6875,1
6887,1
6925,2
6937,3
6974,2
6987,1
7062,2
7112,1
7124,1
7125,2
7137,2
7149,1
7150,1
7162,4
7262,4
7324,1
7337,1
7375,1
7387,1
7399,1
7400,1
7437,4
7449,1
7450,1
7549,1
7550,1
7574,1
7575,1
7674,6
7675,8
7687,9
7712,1
7762,2
7774,5
7775,5
7787,2
7812,18
7824,1
7825,1
7862,2
7999,1
8000,1
8112,2
8174,1
8224,1
8225,1
8237,2
8249,1
8250,2
8287,3
8299,1
8312,1
8325,1
8350,1
8362,1
8399,1
8400,1
8412,1
8425,1
8562,2
8612,3
8624,1
8637,1
8674,1
8675,2
8687,3
8737,2
8749,1
8750,1
8762,4
8974,1
8975,1
8987,2
9037,1
9087,1
9162,3
9174,1
9687,1
9700,1
9762,2
9962,2
10012,1
10025,1
10062,2
10624,1
10625,1
10749,1
10750,1
11012,1
11037,1
11112,2
11124,1
11125,1
11200,1
11212,1
11224,1
11225,1
11262,1
11274,1
11299,2
11300,1
11312,1
11412,1
11424,1
11449,2
11650,1
11662,1
11750,1
11762,1
11999,1
12000,1
12099,1
12137,2
12149,1
12150,1
12174,1
12187,1
12225,1
12262,2
12287,2
12437,2
12475,1
12487,3
12549,1
12562,1
12575,1
12599,1
12837,2
12849,1
12850,1
12924,1
12925,1
12999,1
13000,1
13049,1
13050,1
13562,2
13624,1
13625,1
13824,1
13825,1
13887,2
13900,1
13937,1
14462,2
14612,2
14899,1
14912,1
14987,2
15012,2
15075,1
15087,3
15149,1
15150,1
15174,1
15175,1
15187,1
15200,1
15274,1
15275,1
15312,2
15524,1
15537,1
15599,1
15600,1
15824,1
15837,1
15962,1
15975,1
16000,1
16025,1
16037,2
16062,2
16112,3
16149,1
16274,1
16275,1
16337,1
16349,2
16350,1
16425,1
16437,1
16462,1
16475,1
16712,4
16787,2
16849,1
16850,1
16912,2
17424,1
17425,1
17687,1
17699,1
18762,2
18837,1
18850,1
19174,1
19175,1
19475,1
19487,1
19774,1
19837,1
19887,2
20012,2
20175,1
20200,1
20212,2
20275,1
20287,1
20574,1
20575,1
21287,1
21300,1
21562,2
23612,1
23624,1
