3812,1
3824,6
3825,1
3837,2
3849,4
3850,8
3862,30
3874,34
3875,32
3887,82
3899,67
3900,57
3912,131
3924,90
3925,69
3937,133
3949,97
3950,89
3962,597
3974,1420
3975,1390
3987,10999
3999,18113
4000,18066
4012,95757
4024,108632
4025,108741
4037,400765
4049,293819
4050,294342
4062,731779
4074,412297
4075,411517
4087,868241
4099,437054
4100,437327
4112,853896
4124,405489
4125,405850
4137,764679
4149,351818
4150,351813
4162,644282
4174,292844
4175,292782
4187,529498
4199,238584
4200,238401
4212,431718
4224,191285
4225,191385
4237,324863
4249,130310
4250,130564
4262,196964
4274,70258
4275,70553
4287,94785
4299,31072
4300,31043
4312,41260
4324,13569
4325,13611
4337,18389
4349,6485
4350,6400
4362,9927
4374,3971
4375,3936
4387,6443
4399,2586
4400,2517
4412,4270
4424,1750
4425,1767
4437,3236
4449,1215
4450,1164
4462,1629
4474,446
4475,472
4487,657
4499,319
4500,321
4512,687
4524,309
4525,298
4537,523
4549,248
4550,269
4562,538
4574,251
4575,225
4587,351
4599,157
4600,180
4612,440
4624,227
4625,208
4637,475
4649,198
4650,193
4662,311
4674,146
4675,131
4687,356
4699,187
4700,167
4712,394
4724,202
4725,194
4737,456
4749,282
4750,285
4762,603
4774,330
4775,350
4787,639
4799,282
4800,283
4812,502
4824,205
4825,235
4837,393
4849,206
4850,201
4862,389
4874,195
4875,195
4887,364
4899,196
4900,201
4912,379
4924,218
4925,213
4937,343
4949,197
4950,193
4962,344
4974,167
4975,162
4987,287
4999,131
5000,131
5012,230
5024,104
5025,96
5037,230
5049,126
5050,139
5062,252
5074,174
5075,154
5087,279
5099,110
5100,122
5112,172
5124,73
5125,71
5137,171
5149,96
5150,101
5162,190
5174,100
5175,99
5187,230
5199,100
5200,93
5212,175
5224,79
5225,81
5237,145
5249,85
5250,78
5262,166
5274,83
5275,86
5287,180
5299,91
5300,99
5312,210
5324,89
5325,80
5337,173
5349,76
5350,75
5362,122
5374,51
5375,50
5387,126
5399,51
5400,45
5412,103
5424,42
5425,53
5437,110
5449,47
5450,48
5462,80
5474,47
5475,40
5487,86
5499,51
5500,43
5512,81
5524,42
5525,45
5537,87
5549,38
5550,34
5562,54
5574,32
5575,32
5587,88
5599,35
5600,33
5612,60
5624,34
5625,32
5637,58
5649,29
5650,22
5662,71
5674,27
5675,31
5687,47
5699,25
5700,26
5712,55
5724,26
5725,25
5737,60
5749,18
5750,20
5762,37
5774,18
5775,20
5787,51
5799,20
5800,15
5812,45
5824,29
5825,18
5837,55
5849,30
5850,28
5862,47
5874,19
5875,12
5887,47
5899,23
5900,26
5912,54
5924,24
5925,25
5937,60
5949,27
5950,30
5962,56
5974,21
5975,16
5987,41
5999,12
6000,15
6012,40
6024,20
6025,14
6037,49
6049,26
6050,25
6062,42
6074,24
6075,33
6087,50
6099,28
6100,25
6112,45
6124,31
6125,15
6137,43
6149,15
6150,12
6162,26
6174,20
6175,14
6187,34
6199,16
6200,19
6212,33
6224,5
6225,9
6237,20
6249,18
6250,13
6262,45
6274,30
6275,23
6287,55
6299,27
6300,23
6312,44
6324,20
6325,27
6337,52
6349,32
6350,28
6362,43
6374,34
6375,36
6387,56
6399,38
6400,39
6412,96
6424,45
6425,41
6437,103
6449,53
6450,50
6462,110
6474,41
6475,40
6487,67
6499,36
6500,40
6512,67
6524,27
6525,29
6537,37
6549,24
6550,25
6562,52
6574,25
6575,28
6587,54
6599,22
6600,13
6612,33
6624,22
6625,24
6637,39
6649,14
6650,15
6662,51
6674,25
6675,30
6687,44
6699,26
6700,24
6712,37
6724,16
6725,12
6737,38
6749,9
6750,8
6762,35
6774,13
6775,18
6787,21
6799,18
6800,17
6812,44
6824,17
6825,18
6837,48
6849,28
6850,26
6862,36
6874,24
6875,20
6887,40
6899,17
6900,23
6912,30
6924,18
6925,12
6937,48
6949,35
6950,33
6962,86
6974,55
6975,49
6987,76
6999,35
7000,42
7012,60
7024,39
7025,32
7037,58
7049,26
7050,25
7062,66
7074,26
7075,27
7087,47
7099,18
7100,15
7112,26
7124,23
7125,30
7137,50
7149,29
7150,29
7162,78
7174,39
7175,38
7187,75
7199,29
7200,31
7212,60
7224,41
7225,34
7237,61
7249,32
7250,32
7262,72
7274,56
7275,54
7287,100
7299,55
7300,52
7312,78
7324,38
7325,36
7337,90
7349,38
7350,43
7362,70
7374,33
7375,28
7387,67
7399,36
7400,37
7412,61
7424,19
7425,16
7437,52
7449,31
7450,29
7462,41
7474,30
7475,26
7487,53
7499,25
7500,30
7512,54
7524,20
7525,21
7537,35
7549,20
7550,18
7562,52
7574,25
7575,24
7587,55
7599,28
7600,23
7612,39
7624,22
7625,25
7637,34
7649,14
7650,19
7662,37
7674,25
7675,12
7687,47
7699,16
7700,14
7712,42
7724,20
7725,17
7737,35
7749,16
7750,21
7762,34
7774,31
7775,24
7787,31
7799,27
7800,21
7812,47
7824,27
7825,19
7837,46
7849,21
7850,18
7862,40
7874,16
7875,17
7887,26
7899,17
7900,10
7912,25
7924,12
