lat,cdf
38.206,5.2151174115124e-05
38.468,5.2263568886924e-05
38.469,5.2375963658724e-05
38.731,5.2488358430524e-05
38.744,5.2600753202324e-05
38.981,5.2713147974124e-05
38.993,5.2825542745923e-05
39.269,5.3050332289523e-05
39.531,5.3275121833123e-05
39.781,5.3387516604923e-05
39.793,5.3499911376722e-05
40.031,5.3612306148522e-05
40.044,5.3724700920322e-05
40.306,5.4061885235722e-05
40.318,5.4174280007521e-05
40.581,5.4623859094721e-05
40.843,5.4736253866521e-05
40.844,5.496104341012e-05
40.856,5.507343818192e-05
41.106,5.529822772552e-05
41.118,5.541062249732e-05
41.131,5.552301726912e-05
41.356,5.5635412040919e-05
41.368,5.5747806812719e-05
41.369,5.5860201584519e-05
41.381,5.5972596356319e-05
41.643,5.6084991128119e-05
41.644,5.6197385899919e-05
41.656,5.6422175443518e-05
41.881,5.6646964987118e-05
41.918,5.6759359758918e-05
41.919,5.6871754530718e-05
42.156,5.7096544074317e-05
42.181,5.7208938846117e-05
42.194,5.7321333617917e-05
42.431,5.7658517933316e-05
42.443,5.7770912705116e-05
42.468,5.7883307476916e-05
42.469,5.7995702248716e-05
42.481,5.9007255194914e-05
42.493,5.9232044738514e-05
42.494,5.9456834282114e-05
42.706,5.9681623825713e-05
42.968,5.9794018597513e-05
42.969,5.9906413369313e-05
43.231,6.0018808141113e-05
43.243,6.0131202912913e-05
43.494,6.0243597684713e-05
43.506,6.0355992456512e-05
43.756,6.0580782000112e-05
44.031,6.0805571543712e-05
44.306,6.0917966315512e-05
44.319,6.1030361087312e-05
44.568,6.1142755859111e-05
44.581,6.1255150630911e-05
44.681,6.1479940174511e-05
44.843,6.1592334946311e-05
44.844,6.1704729718111e-05
44.906,6.181712448991e-05
44.956,6.192951926171e-05
45.093,6.204191403351e-05
45.094,6.215430880531e-05
45.206,6.226670357711e-05
45.218,6.237909834891e-05
45.368,6.2491493120709e-05
45.381,6.2603887892509e-05
45.481,6.2716282664309e-05
45.494,6.2828677436109e-05
45.631,6.2941072207909e-05
45.644,6.3053466979709e-05
45.756,6.3278256523308e-05
45.893,6.3390651295108e-05
45.894,6.3503046066908e-05
46.018,6.3615440838708e-05
46.031,6.3727835610508e-05
46.156,6.3952625154107e-05
46.281,6.4065019925907e-05
46.294,6.4177414697707e-05
46.419,6.4289809469507e-05
46.431,6.4402204241307e-05
46.543,6.4514599013106e-05
46.556,6.4626993784906e-05
46.693,6.4739388556706e-05
46.706,6.4851783328506e-05
46.818,6.4964178100306e-05
46.819,6.5076572872106e-05
46.944,6.5188967643905e-05
46.956,6.5413757187505e-05
47.218,6.5526151959305e-05
47.219,6.5638546731105e-05
47.231,6.5863336274705e-05
47.293,6.5975731046504e-05
47.318,6.6987283992703e-05
47.319,6.7998836938901e-05
47.331,7.0246732374898e-05
47.343,7.0359127146698e-05
47.344,7.0471521918498e-05
47.431,7.0583916690298e-05
47.506,7.0808706233897e-05
47.756,7.0921101005697e-05
47.769,7.1033495777497e-05
47.993,7.1145890549297e-05
47.994,7.1258285321097e-05
48.031,7.1370680092897e-05
48.044,7.1483074864696e-05
48.081,7.1707864408296e-05
48.306,7.1932653951896e-05
48.343,7.2045048723696e-05
48.344,7.2157443495495e-05
48.569,7.2382233039095e-05
48.606,7.2607022582695e-05
48.831,7.2719417354495e-05
48.843,7.2831812126294e-05
48.881,7.2944206898094e-05
48.894,7.3056601669894e-05
49.093,7.3168996441694e-05
49.094,7.3281391213494e-05
49.143,7.3393785985294e-05
49.144,7.3506180757093e-05
49.356,7.3730970300693e-05
49.406,7.3955759844293e-05
49.618,7.4068154616093e-05
49.631,7.4180549387892e-05
49.681,7.4292944159692e-05
49.694,7.4405338931492e-05
49.881,7.4517733703292e-05
49.894,7.4630128475092e-05
49.931,7.4742523246892e-05
49.943,7.4854918018691e-05
50.156,7.5079707562291e-05
50.206,7.5304497105891e-05
50.418,7.5416891877691e-05
50.419,7.552928664949e-05
50.468,7.564168142129e-05
50.469,7.575407619309e-05
50.681,7.586647096489e-05
50.694,7.597886573669e-05
50.718,7.609126050849e-05
50.719,7.620365528029e-05
50.956,7.6316050052089e-05
50.968,7.6428444823889e-05
50.994,7.6540839595689e-05
51.006,7.6653234367489e-05
51.218,7.6765629139289e-05
51.219,7.6878023911089e-05
51.268,7.6990418682888e-05
51.269,7.7102813454688e-05
51.468,7.7215208226488e-05
51.469,7.7327602998288e-05
51.531,7.7552392541888e-05
51.743,7.7664787313687e-05
51.756,7.7777182085487e-05
51.793,7.7889576857287e-05
51.806,7.8001971629087e-05
52.006,7.8114366400887e-05
52.019,7.8226761172687e-05
52.056,7.8339155944486e-05
52.068,7.8451550716286e-05
52.281,7.8676340259886e-05
52.331,7.8901129803486e-05
52.543,7.9013524575285e-05
52.544,7.9125919347085e-05
52.593,7.9238314118885e-05
52.594,7.9350708890685e-05
52.819,7.9575498434285e-05
52.856,7.9687893206084e-05
52.893,7.9800287977884e-05
52.918,7.9912682749684e-05
52.968,8.249776250108e-05
52.969,8.5082842252477e-05
52.981,8.6431579514075e-05
52.993,8.6543974285875e-05
52.994,8.6881158601274e-05
53.068,8.6993553373074e-05
53.081,8.7105948144874e-05
53.119,8.7218342916674e-05
53.131,8.7330737688473e-05
53.343,8.7443132460273e-05
53.344,8.7555527232073e-05
53.393,8.7667922003873e-05
53.394,8.7780316775673e-05
53.606,8.8005106319272e-05
53.656,8.8229895862872e-05
53.881,8.8454685406472e-05
53.931,8.8567080178272e-05
53.956,8.8679474950071e-05
54.131,8.8791869721871e-05
54.144,8.8904264493671e-05
54.193,8.9016659265471e-05
54.206,8.9129054037271e-05
54.406,8.9241448809071e-05
54.419,8.935384358087e-05
54.456,8.957863312447e-05
54.681,8.980342266807e-05
54.718,8.991581743987e-05
54.719,9.0028212211669e-05
54.931,9.0140606983469e-05
54.944,9.0253001755269e-05
54.993,9.0365396527069e-05
54.994,9.0477791298869e-05
55.193,9.0590186070669e-05
55.206,9.0702580842468e-05
55.256,9.0927370386068e-05
55.468,9.1039765157868e-05
55.469,9.1152159929668e-05
55.518,9.1264554701468e-05
55.519,9.1376949473268e-05
55.731,9.1601739016867e-05
55.781,9.1826528560467e-05
55.981,9.1938923332267e-05
55.993,9.2051318104067e-05
56.043,9.2163712875866e-05
56.044,9.2276107647666e-05
56.256,9.2388502419466e-05
56.269,9.2500897191266e-05
56.306,9.2725686734866e-05
56.506,9.2838081506665e-05
56.518,9.2950476278465e-05
56.581,9.3175265822065e-05
56.793,9.3287660593865e-05
56.794,9.3400055365665e-05
56.843,9.3512450137464e-05
56.844,9.3624844909264e-05
57.069,9.3849634452864e-05
57.106,9.4074423996464e-05
57.331,9.4186818768263e-05
57.343,9.4299213540063e-05
57.381,9.4524003083663e-05
57.594,9.4748792627263e-05
57.643,9.4861187399062e-05
57.644,9.4973582170862e-05
57.856,9.5198371714462e-05
57.918,9.5310766486262e-05
57.919,9.5423161258062e-05
57.968,9.5535556029861e-05
57.969,9.5647950801661e-05
58.006,9.8233030553058e-05
58.018,0.00010014374167365
58.019,0.00010182966325065
58.043,0.00010194205802245
58.044,0.00010205445279425
58.056,0.00010239163710965
58.069,0.00010250403188145
58.118,0.00010261642665325
58.131,0.00010272882142505
58.181,0.00010295361096865
58.331,0.00010306600574045
58.406,0.00010317840051225
58.431,0.00010340319005585
58.531,0.00010351558482765
58.556,0.00010374037437125
58.631,0.00010396516391485
58.718,0.00010418995345845
58.719,0.00010430234823025
58.731,0.00010441474300205
58.744,0.00010452713777385
58.968,0.00010463953254565
58.969,0.00010475192731745
58.993,0.00010486432208925
58.994,0.00010497671686105
59.156,0.00010520150640465
59.231,0.00010542629594825
59.469,0.00010553869072005
59.481,0.00010565108549185
59.493,0.00010576348026365
59.494,0.00010587587503545
59.768,0.00010598826980725
59.769,0.00010610066457905
59.781,0.00010621305935085
59.793,0.00010632545412265
59.969,0.00010643784889445
60.031,0.00010666263843805
60.068,0.00010677503320985
60.281,0.00010699982275344
60.318,0.00010711221752524
60.319,0.00010722461229704
60.443,0.00010733700706884
60.556,0.00010756179661244
60.593,0.00010767419138424
60.843,0.00010778658615604
60.844,0.00010801137569964
60.856,0.00010812377047144
61.056,0.00010823616524324
61.093,0.00010834856001504
61.094,0.00010846095478684
61.144,0.00010857334955864
61.194,0.00010868574433044
61.368,0.00010879813910224
61.369,0.00010891053387404
61.543,0.00010902292864584
61.544,0.00010913532341764
61.631,0.00010936011296124
61.718,0.00010947250773304
61.719,0.00010958490250484
61.893,0.00010969729727664
61.894,0.00010980969204844
61.906,0.00010992208682024
62.144,0.00011003448159204
62.156,0.00011025927113564
62.231,0.00011037166590744
62.418,0.00011048406067924
62.419,0.00011059645545104
62.443,0.00011070885022284
62.444,0.00011082124499464
62.631,0.00011093363976644
62.643,0.00011104603453824
62.681,0.00011127082408184
62.844,0.00011138321885364
62.956,0.00011160800839724
63.006,0.00011183279794084
63.218,0.00011194519271264
63.219,0.00011205758748444
63.369,0.00011216998225624
63.381,0.00011228237702804
63.481,0.00011250716657164
63.581,0.00011261956134344
63.656,0.00011273195611524
63.681,0.00011284435088704
63.743,0.00011295674565884
63.744,0.00011306914043064
63.993,0.00011318153520244
64.006,0.00011329392997424
64.031,0.00011351871951784
64.193,0.00011363111428964
64.194,0.00011374350906144
64.243,0.00011385590383323
64.244,0.00011396829860503
64.293,0.00011408069337683
64.294,0.00011419308814863
64.431,0.00011430548292043
64.468,0.00011441787769223
64.543,0.00011453027246403
64.544,0.00011464266723583
64.581,0.00011486745677943
64.694,0.00011497985155123
64.706,0.00011509224632303
64.793,0.00011520464109483
64.806,0.00011554182541023
64.981,0.00011587900972563
65.081,0.00011610379926923
65.131,0.00011632858881283
65.268,0.00011644098358463
65.281,0.00011655337835643
65.343,0.00011666577312823
65.344,0.00011677816790003
65.494,0.00011689056267183
65.506,0.00011711535221543
65.519,0.00011722774698723
65.606,0.00011745253653083
65.643,0.00011756493130263
65.668,0.00011767732607443
65.856,0.00011778972084623
65.868,0.00011790211561803
65.869,0.00011812690516163
65.906,0.00011835169470523
66.143,0.00011846408947703
66.144,0.00011857648424883
66.156,0.00011868887902063
66.168,0.00011891366856423
66.169,0.00011902606333603
66.381,0.00011925085287963
66.406,0.00011947564242323
66.456,0.00011958803719503
66.468,0.00011970043196683
66.668,0.00011981282673863
66.669,0.00011992522151043
66.693,0.00012015001105403
66.694,0.00012026240582583
66.706,0.00012037480059763
66.718,0.00012048719536943
66.943,0.00012059959014123
66.944,0.00012071198491302
66.956,0.00012093677445662
67.093,0.00012104916922842
67.094,0.00012116156400022
67.218,0.00012127395877202
67.219,0.00012138635354382
67.231,0.00012161114308742
67.293,0.00012172353785922
67.294,0.00012183593263102
67.468,0.00012194832740282
67.469,0.00012206072217462
67.493,0.00012217311694642
67.494,0.00012228551171822
67.631,0.00012251030126182
67.731,0.00012273509080542
67.756,0.00012295988034902
67.906,0.00012307227512082
68.006,0.00012340945943622
68.043,0.00012352185420802
68.044,0.00012363424897982
68.081,0.00012385903852342
68.156,0.00012397143329522
68.268,0.00012408382806702
68.269,0.00012419622283882
68.318,0.00012430861761062
68.331,0.00012442101238242
68.531,0.00012464580192602
68.581,0.00012475819669782
68.593,0.00012487059146962
68.594,0.00012498298624142
68.606,0.00012509538101322
68.793,0.00012532017055682
68.794,0.00012543256532862
68.806,0.00012554496010042
68.856,0.00012565735487222
68.869,0.00012576974964402
69.031,0.00012588214441582
69.056,0.00012610693395942
69.081,0.00012633172350302
69.131,0.00012644411827482
69.331,0.00012666890781842
69.381,0.00012678130259022
69.406,0.00012689369736202
69.519,0.00012700609213382
69.531,0.00012711848690562
69.593,0.00012723088167742
69.594,0.00012734327644922
69.643,0.00012745567122102
69.644,0.00012756806599282
69.793,0.00012768046076461
69.806,0.00012779285553641
69.856,0.00012801764508001
69.918,0.00012813003985181
69.919,0.00012824243462361
70.068,0.00012835482939541
70.069,0.00012846722416721
70.118,0.00012857961893901
70.119,0.00012869201371081
70.143,0.00012880440848261
70.144,0.00012891680325441
70.206,0.00012902919802621
70.393,0.00012914159279801
70.394,0.00012925398756981
70.418,0.00012936638234161
70.419,0.00012947877711341
70.468,0.00012959117188521
70.469,0.00012970356665701
70.668,0.00012981596142881
70.669,0.00012992835620061
70.681,0.00013015314574421
70.731,0.00013037793528781
70.931,0.00013082751437501
70.994,0.00013093990914681
71.006,0.00013105230391861
71.193,0.00013116469869041
71.194,0.00013127709346221
71.206,0.00013150188300581
71.268,0.00013161427777761
71.269,0.00013172667254941
71.456,0.00013195146209301
71.481,0.00013217625163661
71.531,0.00013240104118021
71.718,0.00013251343595201
71.719,0.00013262583072381
71.743,0.00013273822549561
71.744,0.00013285062026741
71.793,0.00013296301503921
71.794,0.00013307540981101
71.981,0.00013330019935461
72.006,0.00013352498889821
72.056,0.00013363738367001
72.069,0.00013374977844181
72.243,0.00013386217321361
72.244,0.00013397456798541
72.281,0.00013419935752901
72.331,0.00013442414707261
72.506,0.0001345365418444
72.518,0.0001346489366162
72.568,0.000134761331388
72.581,0.0001349861209316
72.593,0.0001350985157034
72.781,0.000135323305247
72.818,0.0001354357000188
72.819,0.0001355480947906
72.843,0.0001356604895624
72.844,0.0001357728843342
73.043,0.000135885279106
73.044,0.0001359976738778
73.068,0.0001361100686496
73.069,0.0001362224634214
73.106,0.0001363348581932
73.118,0.000136447252965
73.306,0.0001366720425086
73.331,0.0001368968320522
73.381,0.0001371216215958
73.581,0.0001372340163676
73.594,0.0001373464111394
73.631,0.0001374588059112
73.643,0.0001376835954548
73.656,0.0001377959902266
73.856,0.0001380207797702
73.868,0.000138133174542
73.906,0.0001384703588574
74.106,0.000138695148401
74.131,0.0001389199379446
74.181,0.0001390323327164
74.194,0.0001391447274882
74.368,0.00013925712226
74.369,0.0001393695170318
74.393,0.0001394819118036
74.394,0.0001395943065754
74.456,0.000139819096119
74.643,0.0001399314908908
74.656,0.0001400438856626
74.693,0.0001401562804344
74.706,0.0001402686752062
74.718,0.000140381069978
74.719,0.0001404934647498
74.906,0.0001407182542934
74.931,0.000140943043837
74.968,0.0001410554386088
74.969,0.0001411678333806
75.168,0.0001412802281524
75.169,0.0001413926229242
75.231,0.00014161741246779
75.244,0.00014172980723959
75.256,0.00014184220201139
75.431,0.00014206699155499
75.481,0.00014217938632679
75.493,0.00014229178109859
75.518,0.00014240417587039
75.519,0.00014251657064219
75.694,0.00014262896541399
75.706,0.00014274136018579
75.756,0.00014285375495759
75.768,0.00014307854450119
75.781,0.00014319093927299
75.956,0.00014341572881659
76.018,0.00014352812358839
76.031,0.00014364051836019
76.043,0.00014375291313199
76.044,0.00014386530790379
76.231,0.00014409009744739
76.256,0.00014431488699099
76.293,0.00014442728176279
76.306,0.00014453967653459
76.493,0.00014465207130639
76.494,0.00014476446607819
76.518,0.00014487686084999
76.519,0.00014498925562179
76.568,0.00014510165039359
76.569,0.00014521404516539
76.768,0.00014532643993719
76.781,0.00014543883470899
76.793,0.00014555122948079
76.794,0.00014566362425259
76.831,0.00014577601902439
76.843,0.00014588841379619
77.006,0.00014611320333979
77.031,0.00014633799288339
77.081,0.00014656278242699
77.306,0.00014678757197059
77.343,0.00014689996674239
77.356,0.00014701236151419
77.369,0.00014712475628599
77.381,0.00014723715105779
77.556,0.00014746194060139
77.581,0.00014768673014499
77.643,0.00014779912491679
77.644,0.00014791151968859
77.819,0.00014802391446039
77.831,0.00014813630923219
77.856,0.00014836109877578
77.906,0.00014858588831938
78.093,0.00014869828309118
78.094,0.00014881067786298
78.118,0.00014892307263478
78.119,0.00014903546740658
78.168,0.00014914786217838
78.169,0.00014926025695018
78.381,0.00014948504649378
78.431,0.00014970983603738
78.643,0.00014982223080918
78.644,0.00014993462558098
78.706,0.00015015941512458
78.906,0.00015027180989638
78.918,0.00015038420466818
78.968,0.00015049659943998
78.969,0.00015060899421178
79.181,0.00015083378375538
79.218,0.00015094617852718
79.219,0.00015105857329898
79.443,0.00015117096807078
79.444,0.00015128336284258
79.481,0.00015139575761438
79.493,0.00015150815238618
79.706,0.00015173294192978
79.768,0.00015184533670158
79.769,0.00015195773147338
79.969,0.00015207012624518
79.981,0.00015218252101698
80.018,0.00015229491578878
80.031,0.00015240731056058
80.243,0.00015251970533238
80.244,0.00015263210010418
80.281,0.00015285688964778
80.493,0.00015296928441958
80.494,0.00015308167919138
80.556,0.00015330646873498
80.806,0.00015353125827858
80.831,0.00015375604782218
81.043,0.00015386844259398
81.056,0.00015398083736578
81.094,0.00015409323213758
81.106,0.00015420562690938
81.306,0.00015443041645298
81.356,0.00015465520599658
81.568,0.00015476760076838
81.569,0.00015487999554018
81.581,0.00015510478508378
81.619,0.00015521717985557
81.631,0.00015532957462737
81.856,0.00015566675894277
81.868,0.00015577915371457
81.893,0.00015589154848637
81.894,0.00015600394325817
82.094,0.00015611633802997
82.106,0.00015645352234537
82.143,0.00015656591711717
82.156,0.00015667831188897
82.368,0.00015679070666077
82.369,0.00015690310143257
82.381,0.00015712789097617
82.406,0.00015735268051977
82.631,0.00015757747006337
82.643,0.00015768986483517
82.644,0.00015780225960697
82.668,0.00015791465437877
82.681,0.00015802704915057
82.906,0.00015825183869417
82.918,0.00015847662823777
82.919,0.00015870141778137
83.069,0.00015881381255317
83.156,0.00015892620732497
83.168,0.00015915099686857
83.169,0.00015926339164037
83.218,0.00015937578641217
83.406,0.00015960057595577
83.431,0.00016005015504297
83.681,0.00016027494458657
83.731,0.00016049973413017
83.743,0.00016061212890197
83.744,0.00016072452367377
83.943,0.00016083691844557
83.944,0.00016094931321737
83.993,0.00016106170798917
84.006,0.00016117410276097
84.018,0.00016128649753277
84.019,0.00016139889230457
84.231,0.00016173607661997
84.244,0.00016184847139177
84.281,0.00016196086616357
84.294,0.00016207326093537
84.493,0.00016218565570716
84.506,0.00016229805047896
84.531,0.00016263523479436
84.543,0.00016274762956616
84.756,0.00016297241910976
84.768,0.00016308481388156
84.769,0.00016319720865336
84.806,0.00016330960342516
84.819,0.00016342199819696
85.031,0.00016364678774056
85.043,0.00016375918251236
85.044,0.00016387157728416
85.068,0.00016398397205596
85.069,0.00016409636682776
85.293,0.00016432115637136
85.294,0.00016443355114316
85.306,0.00016454594591496
85.343,0.00016465834068676
85.344,0.00016477073545856
85.556,0.00016499552500216
85.568,0.00016510791977396
85.569,0.00016522031454576
85.593,0.00016533270931756
85.594,0.00016544510408936
85.818,0.00016555749886116
85.819,0.00016566989363296
85.831,0.00016589468317656
85.868,0.00016600707794836
85.869,0.00016611947272016
86.081,0.00016634426226376
86.118,0.00016645665703556
86.131,0.00016679384135096
86.344,0.00016690623612276
86.356,0.00016724342043816
86.393,0.00016735581520996
86.406,0.00016746820998176
86.618,0.00016769299952536
86.619,0.00016791778906896
86.668,0.00016803018384076
86.669,0.00016814257861256
86.881,0.00016836736815616
86.893,0.00016847976292796
86.894,0.00016859215769976
86.931,0.00016881694724336
87.143,0.00016892934201516
87.144,0.00016904173678695
87.156,0.00016915413155875
87.168,0.00016926652633055
87.206,0.00016949131587415
87.406,0.00016960371064595
87.418,0.00016982850018955
87.419,0.00016994089496135
87.681,0.00017016568450495
87.693,0.00017027807927675
87.694,0.00017039047404855
87.956,0.00017084005313575
88.218,0.00017095244790755
88.219,0.00017106484267935
88.231,0.00017128963222295
88.506,0.00017173921131015
88.743,0.00017185160608195
88.744,0.00017196400085375
88.756,0.00017218879039735
89.006,0.00017241357994095
89.043,0.00017252597471275
89.056,0.00017263836948455
89.268,0.00017275076425635
89.269,0.00017286315902815
89.281,0.00017308794857175
89.531,0.00017320034334355
89.543,0.00017342513288715
89.544,0.00017353752765895
89.806,0.00017376231720255
89.831,0.00017398710674615
90.068,0.00017409950151795
90.069,0.00017421189628975
90.081,0.00017443668583335
90.331,0.00017466147537695
90.356,0.00017488626492055
90.619,0.00017499865969235
90.631,0.00017522344923595
90.644,0.00017533584400775
90.881,0.00017556063355135
90.893,0.00017567302832315
90.906,0.00017578542309495
91.143,0.00017601021263854
91.144,0.00017623500218214
91.393,0.00017634739695394
91.394,0.00017645979172574
91.418,0.00017657218649754
91.419,0.00017668458126934
91.668,0.00017679697604114
91.681,0.00017690937081294
91.706,0.00017713416035654
91.918,0.00017724655512834
91.919,0.00017735894990014
91.931,0.00017758373944374
92.193,0.00017769613421554
92.194,0.00017780852898734
92.231,0.00017792092375914
92.243,0.00017803331853094
92.443,0.00017814571330274
92.444,0.00017825810807454
92.506,0.00017848289761814
92.719,0.00017859529238994
92.731,0.00017870768716174
92.756,0.00017893247670534
92.993,0.00017904487147714
92.994,0.00017915726624894
93.006,0.00017938205579254
93.256,0.00017960684533614
93.293,0.00017971924010794
93.294,0.00017983163487974
93.518,0.00017994402965154
93.519,0.00018005642442334
93.531,0.00018028121396694
93.781,0.00018050600351054
93.793,0.00018061839828234
93.794,0.00018073079305414
94.068,0.00018084318782594
94.069,0.00018106797736954
94.106,0.00018118037214134
94.306,0.00018140516168494
94.356,0.00018162995122854
94.581,0.00018185474077214
94.606,0.00018207953031574
94.856,0.00018252910940294
95.118,0.00018264150417474
95.119,0.00018275389894654
95.131,0.00018297868849013
95.381,0.00018320347803373
95.418,0.00018331587280553
95.431,0.00018342826757733
95.643,0.00018354066234913
95.644,0.00018365305712093
95.656,0.00018387784666453
95.906,0.00018410263620813
95.918,0.00018421503097993
95.919,0.00018432742575173
96.168,0.00018443982052353
96.169,0.00018455221529533
96.181,0.00018477700483893
96.443,0.00018488939961073
96.444,0.00018511418915433
96.456,0.00018522658392613
96.706,0.00018545137346973
96.718,0.00018556376824153
96.719,0.00018567616301333
96.981,0.00018612574210053
97.256,0.00018657532118773
97.506,0.00018691250550313
97.518,0.00018702490027493
97.756,0.00018713729504673
97.781,0.00018736208459033
97.793,0.00018747447936213
97.794,0.00018758687413393
98.031,0.00018781166367753
98.068,0.00018792405844933
98.081,0.00018803645322113
98.093,0.00018814884799293
98.094,0.00018826124276473
98.306,0.00018848603230833
98.318,0.00018859842708013
98.319,0.00018871082185193
98.331,0.00018882321662373
98.343,0.00018893561139553
98.568,0.00018904800616733
98.569,0.00018916040093913
98.581,0.00018938519048273
98.606,0.00018960998002633
98.831,0.00018983476956992
98.843,0.00018994716434172
98.844,0.00019005955911352
98.856,0.00019017195388532
98.881,0.00019028434865712
99.093,0.00019039674342892
99.094,0.00019050913820072
99.106,0.00019062153297252
99.119,0.00019073392774432
99.131,0.00019095871728792
99.368,0.00019107111205972
99.369,0.00019118350683152
99.381,0.00019140829637512
