lat,cdf
8.2,6.497039509994e-05
8.212,6.5055434884102e-05
8.225,6.5140474668264e-05
8.238,6.5310554236589e-05
8.263,6.5565673589075e-05
8.275,6.5905832725724e-05
8.287,6.6586150999022e-05
8.288,6.6841270351509e-05
8.3,6.7096389703995e-05
8.312,6.7776707977293e-05
8.313,6.8201906898104e-05
8.325,6.8371986466429e-05
8.337,6.8627105818915e-05
8.338,6.8712145603077e-05
8.35,6.9392463876375e-05
8.362,6.9817662797186e-05
8.363,6.9987742365511e-05
8.375,7.0412941286322e-05
8.387,7.0753100422971e-05
8.388,7.1178299343782e-05
8.4,7.185861761708e-05
8.412,7.1943657401242e-05
8.413,7.2113736969566e-05
8.425,7.2368856322053e-05
8.437,7.2538935890378e-05
8.438,7.2794055242864e-05
8.45,7.3134214379513e-05
8.462,7.3304293947838e-05
8.475,7.3474373516162e-05
8.488,7.3559413300324e-05
8.512,7.3644453084487e-05
8.525,7.3729492868649e-05
8.537,7.3984612221135e-05
8.538,7.415469178946e-05
8.55,7.4835010062758e-05
8.562,7.5090129415244e-05
8.563,7.568540790438e-05
8.575,7.6195646609353e-05
8.587,7.6365726177678e-05
8.588,7.6535805746002e-05
8.6,7.7046044450976e-05
8.613,7.7386203587624e-05
8.625,7.7471243371787e-05
8.637,7.7726362724273e-05
8.65,7.8066521860922e-05
8.662,7.8236601429247e-05
8.663,7.8491720781733e-05
8.675,7.874684013422e-05
8.688,7.8831879918382e-05
8.7,7.9682277760004e-05
8.725,7.9937397112491e-05
8.737,8.0107476680816e-05
8.75,8.0362596033302e-05
8.762,8.0532675601627e-05
8.775,8.0617715385789e-05
8.8,8.0872834738276e-05
8.812,8.1298033659087e-05
8.813,8.1383073443249e-05
8.825,8.180827236406e-05
8.837,8.1978351932385e-05
8.838,8.2063391716547e-05
8.85,8.2233471284871e-05
8.862,8.2488590637358e-05
8.863,8.257363042152e-05
8.875,8.2743709989845e-05
8.887,8.2828749774007e-05
8.888,8.2913789558169e-05
8.9,8.2998829342331e-05
8.912,8.3424028263142e-05
8.913,8.3679147615629e-05
8.938,8.3849227183953e-05
8.95,8.4019306752278e-05
8.962,8.410434653644e-05
8.963,8.4189386320602e-05
8.975,8.4614585241413e-05
8.988,8.4699625025576e-05
9.037,8.4784664809738e-05
9.038,8.4954744378062e-05
9.05,8.5039784162225e-05
9.062,8.5209863730549e-05
9.075,8.563506265136e-05
9.087,8.5720102435522e-05
9.088,8.5890182003847e-05
9.1,8.6145301356334e-05
9.113,8.6230341140496e-05
9.137,8.6315380924658e-05
9.138,8.640042070882e-05
9.15,8.6655540061307e-05
9.162,8.6825619629631e-05
9.175,8.7080738982118e-05
9.187,8.7250818550442e-05
9.188,8.7420898118767e-05
9.2,8.7505937902929e-05
9.212,8.7590977687091e-05
9.213,8.7676017471254e-05
9.225,8.7846097039578e-05
9.238,8.8016176607902e-05
9.262,8.8101216392065e-05
9.3,8.8186256176227e-05
9.325,8.8271295960389e-05
9.337,8.8356335744551e-05
9.35,8.8441375528714e-05
9.363,8.8526415312876e-05
9.375,8.9036654017849e-05
9.387,8.9121693802011e-05
9.4,8.9206733586174e-05
9.425,8.9376813154498e-05
9.5,8.946185293866e-05
9.512,8.9631932506985e-05
9.525,8.9887051859471e-05
9.6,8.9972091643634e-05
9.625,9.0057131427796e-05
9.637,9.0312250780283e-05
9.638,9.0482330348607e-05
9.688,9.0567370132769e-05
9.762,9.0822489485256e-05
9.763,9.1077608837743e-05
9.9,9.1332728190229e-05
9.912,9.1502807758554e-05
9.913,9.1587847542716e-05
9.988,9.1672887326878e-05
10.025,9.175792711104e-05
10.15,9.1842966895203e-05
10.175,9.1928006679365e-05
10.187,9.2013046463527e-05
10.188,9.2098086247689e-05
10.225,9.2268165816014e-05
10.275,9.2353205600176e-05
10.375,9.25232851685e-05
10.437,9.2778404520987e-05
10.438,9.2863444305149e-05
10.612,9.2948484089312e-05
10.625,9.3033523873474e-05
10.713,9.3203603441798e-05
10.725,9.328864322596e-05
10.825,9.3373683010123e-05
10.862,9.3458722794285e-05
10.962,9.3543762578447e-05
10.975,9.3628802362609e-05
11.237,9.3713842146772e-05
11.238,9.3798881930934e-05
11.337,9.3883921715096e-05
