3937,1
3962,2
3975,1
3999,1
4049,1
4050,1
4062,4
4074,2
4075,1
4087,4
4099,1
4100,7
4112,9
4124,4
4125,4
4137,9
4149,4
4150,9
4162,25
4174,17
4175,7
4187,38
4199,29
4200,29
4212,109
4224,69
4225,94
4237,257
4249,172
4250,184
4262,536
4274,365
4275,368
4287,1089
4299,781
4300,724
4312,1987
4324,1256
4325,1333
4337,3351
4349,2074
4350,2115
4362,5405
4374,3370
4375,3386
4387,8352
4399,5322
4400,5270
4412,12919
4424,7757
4425,7614
4437,18574
4449,10918
4450,10827
4462,24865
4474,14490
4475,14448
4487,33075
4499,18530
4500,18739
4512,41649
4524,23581
4525,23818
4537,53458
4549,29854
4550,29763
4562,66338
4574,36591
4575,36590
4587,79575
4599,43180
4600,43114
4612,94265
4624,51501
4625,51095
4637,112060
4649,60872
4650,60722
4662,133755
4674,72458
4675,72154
4687,154153
4699,82249
4700,82093
4712,172775
4724,91692
4725,91713
4737,195698
4749,102556
4750,102811
4762,214039
4774,112024
4775,111905
4787,232596
4799,123192
4800,122916
4812,249902
4824,126735
4825,127135
4837,255525
4849,128941
4850,128330
4862,259416
4874,131566
4875,131177
4887,265734
4899,135919
4900,135137
4912,276818
4924,141778
4925,141911
4937,295481
4949,152384
4950,151819
4962,312583
4974,159432
4975,159432
4987,328057
4999,168771
5000,169062
5012,343999
5024,173769
5025,172775
5037,347665
5049,173696
5050,173165
5062,348441
5074,172397
5075,172903
5087,336650
5099,162562
5100,162993
5112,314380
5124,153323
5125,152754
5137,299244
5149,146237
5150,145757
5162,286495
5174,141352
5175,141078
5187,279700
5199,139595
5200,138852
5212,270190
5224,129818
5225,130291
5237,244320
5249,116033
5250,116193
5262,220808
5274,107197
5275,106822
5287,207664
5299,101729
5300,101342
5312,200061
5324,99171
5325,99218
5337,196266
5349,96770
5350,96903
5362,187797
5374,91414
5375,91208
5387,179051
5399,86789
5400,86843
5412,166000
5424,76573
5425,76495
5437,140729
5449,63910
5450,64050
5462,115370
5474,52486
5475,52375
5487,94645
5499,43282
5500,43421
5512,79585
5524,36863
5525,36663
5537,68799
5549,31929
5550,32040
5562,59050
5574,27368
5575,27232
5587,50614
5599,23834
5600,23792
5612,43034
5624,19885
5625,19869
5637,36358
5649,16344
5650,16179
5662,29937
5674,13636
5675,13654
5687,25187
5699,11426
5700,11437
5712,21053
5724,9779
5725,10004
5737,18552
5749,8475
5750,8420
5762,15139
5774,6842
5775,6708
5787,12023
5799,5404
5800,5389
5812,9636
5824,4024
5825,4020
5837,6805
5849,2692
5850,2729
5862,4321
5874,1702
5875,1765
5887,2926
5899,1255
5900,1229
5912,2175
5924,1013
5925,1069
5937,1790
5949,787
5950,754
5962,1392
5974,596
5975,591
5987,1034
5999,482
6000,508
6012,872
6024,387
6025,370
6037,661
6049,312
6050,318
6062,512
6074,261
6075,259
6087,530
6099,226
6100,227
6112,452
6124,216
6125,192
6137,377
6149,189
6150,160
6162,347
6174,164
6175,160
6187,316
6199,148
6200,160
6212,312
6224,128
6225,134
6237,250
6249,123
6250,123
6262,262
6274,101
6275,113
6287,190
6299,101
6300,90
6312,185
6324,84
6325,86
6337,188
6349,94
6350,94
6362,169
6374,85
6375,95
6387,181
6399,72
6400,71
6412,157
6424,83
6425,80
6437,197
6449,79
6450,94
6462,172
6474,77
6475,75
6487,167
6499,75
6500,66
6512,158
6524,89
6525,86
6537,167
6549,63
6550,67
6562,143
6574,83
6575,81
6587,153
6599,84
6600,58
6612,102
6624,74
6625,66
6637,148
6649,57
6650,80
6662,162
6674,72
6675,82
6687,148
6699,99
6700,97
6712,149
6724,80
6725,92
6737,145
6749,77
6750,87
6762,149
6774,62
6775,76
6787,129
6799,81
6800,87
6812,124
6824,64
6825,63
6837,187
6849,76
6850,69
6862,147
6874,60
6875,75
6887,131
6899,70
6900,63
6912,130
6924,68
6925,60
6937,110
6949,62
6950,56
6962,149
6974,48
6975,60
6987,127
6999,63
7000,58
7012,130
7024,72
7025,65
7037,157
7049,77
7050,73
7062,150
7074,60
7075,59
7087,111
7099,49
7100,54
7112,112
7124,59
7125,48
7137,113
7149,49
7150,40
7162,93
7174,54
7175,67
7187,109
7199,58
7200,60
7212,111
7224,82
7225,76
7237,147
7249,61
7250,67
7262,143
7274,59
7275,70
7287,107
7299,85
7300,76
7312,159
7324,55
7325,65
7337,103
7349,56
7350,56
7362,127
7374,61
7375,54
7387,102
7399,57
7400,55
7412,93
7424,44
7425,41
7437,91
7449,53
7450,43
7462,85
7474,61
7475,47
7487,88
7499,52
7500,41
7512,99
7524,61
7525,67
7537,104
7549,58
7550,71
7562,153
7574,49
7575,50
7587,91
7599,63
7600,60
7612,100
7624,34
7625,35
7637,94
7649,49
7650,44
7662,92
7674,34
7675,31
7687,76
7699,63
7700,64
7712,60
7724,43
7725,39
7737,87
7749,33
7750,39
7762,83
7774,34
7775,45
7787,121
7799,61
7800,61
7812,129
7824,42
7825,41
7837,119
7849,38
7850,38
7862,61
7874,33
7875,34
7887,48
7899,67
7900,72
7912,68
7924,44
7925,45
7937,128
7949,32
7950,24
7962,60
7974,61
7975,61
7987,100
7999,70
8000,75
8012,77
8024,43
8025,31
8037,84
8049,52
8050,56
8062,49
8074,26
8075,36
8087,59
8099,41
8100,42
8112,87
8124,39
8125,50
8137,63
8149,36
8150,29
8162,61
8174,26
8175,30
8187,71
8199,19
8200,21
8212,90
8224,27
8225,25
8237,110
8249,31
8250,32
8262,63
8274,44
8275,43
8287,62
8299,20
8300,28
8312,43
8324,30
8325,31
8337,78
8349,25
8350,20
8362,27
8374,12
8375,15
8387,61
8399,22
8400,23
8412,51
8424,29
8425,28
8437,78
8449,23
8450,22
8462,80
8474,29
8475,29
8487,70
8499,34
8500,42
8512,55
8524,40
8525,30
8537,82
8549,44
8550,49
8562,30
8574,15
8575,21
8587,78
8599,25
8600,19
8612,53
8624,23
8625,18
8637,17
8649,11
8650,9
8662,27
8674,19
8675,13
8687,58
8699,13
8700,11
8712,34
8724,21
8725,24
8737,25
8749,3
8750,5
8762,14
8774,9
8775,12
8787,13
8799,15
8800,17
8812,55
8824,13
8825,12
8837,18
8849,14
8850,18
8862,45
8874,17
8875,18
8887,20
8899,10
8900,13
8912,19
8924,4
8925,11
8937,31
8949,27
8950,34
8962,35
8974,11
8975,11
8987,16
8999,14
9000,11
9012,27
9024,28
9025,28
9037,29
9049,12
9050,15
9062,10
9074,9
9075,8
9087,11
9099,17
9100,18
9112,11
9124,6
9125,7
9137,21
9149,11
9150,13
9162,25
9174,17
9175,14
9187,8
9199,2
9200,3
9212,8
9224,7
9225,2
9237,8
9249,7
9250,10
9262,8
9274,2
9275,4
9287,15
9299,7
9300,5
9312,15
9324,4
9325,6
9337,19
9349,1
9350,2
9362,2
9374,1
9375,4
9387,6
9399,8
9400,8
9412,11
9424,3
9425,4
9437,13
9449,3
9450,3
9462,8
9474,2
9475,5
9487,7
9499,3
9500,2
9512,7
9524,1
9537,4
9549,1
9550,1
9562,1
9574,1
9575,1
9587,4
9600,1
9612,1
9624,2
9637,8
9649,1
9650,2
9662,6
9674,4
9675,2
9687,4
9699,1
9700,2
9712,2
9724,2
9725,1
9737,3
9762,2
9787,7
9799,2
9800,2
9812,2
9824,4
9825,2
9837,5
9862,2
9899,2
9900,1
9924,2
9925,1
9937,1
9962,3
9987,3
9999,2
10000,1
10024,1
10037,1
10062,4
10074,1
10075,1
10087,3
10112,2
10137,2
10150,1
10162,1
10175,1
10187,2
10199,1
10200,1
10212,1
10249,1
10262,5
10274,1
10275,1
10299,1
