lat,cdf
29.662,8.4817744841567e-07
29.663,1.8175231037479e-06
29.675,4.9678964835775e-06
29.7,5.089064690494e-06
29.713,5.2102328974105e-06
29.8,6.7854195873253e-06
29.812,7.1489242080749e-06
29.813,7.5124288288245e-06
30.313,7.633597035741e-06
67.937,7.7547652426575e-06
67.938,7.875933449574e-06
68.025,7.9971016564906e-06
68.05,8.8452791049062e-06
68.062,1.1632147863986e-05
68.063,1.4419016623066e-05
68.225,1.4661353036899e-05
68.237,1.4782521243816e-05
68.238,1.4903689450732e-05
68.812,1.5024857657649e-05
68.813,1.5267194071482e-05
134.637,1.5388362278398e-05
134.638,1.5509530485315e-05
134.65,1.5751866899148e-05
134.662,1.5873035106065e-05
134.663,1.5994203312981e-05
151.487,1.9023408485894e-05
151.488,2.2416118279557e-05
151.5,2.3143127521056e-05
151.512,2.3506632141806e-05
151.513,2.3627800348722e-05
151.975,2.7989855797717e-05
151.987,2.9565042487632e-05
151.988,3.1140229177547e-05
152.225,3.1261397384463e-05
158.062,3.3684761522794e-05
158.063,3.6108125661124e-05
158.075,3.8773826213288e-05
158.088,3.8894994420204e-05
218.437,3.9622003661703e-05
218.438,4.0349012903202e-05
218.45,4.4468731938364e-05
218.462,4.4711068352197e-05
218.463,4.495340476603e-05
218.475,4.5559245800613e-05
218.487,4.6043918628279e-05
218.488,4.6528591455945e-05
222.587,4.7982609938943e-05
222.588,4.9436628421942e-05
222.6,5.4162188491686e-05
227.587,5.7191393664599e-05
227.588,6.0099430630596e-05
227.6,6.1795785527427e-05
233.475,6.1916953734344e-05
233.487,6.2159290148177e-05
233.488,6.2522794768926e-05
233.5,6.518849532109e-05
233.512,6.7127186631754e-05
233.513,6.9187046149335e-05
233.6,6.9429382563168e-05
238.725,7.2337419529165e-05
238.737,7.4639615460579e-05
238.738,7.7062979598909e-05
242.962,7.7305316012742e-05
242.963,7.7668820633492e-05
242.975,7.8032325254241e-05
243,7.8153493461158e-05
243.025,7.9001670909573e-05
243.037,8.154620325482e-05
243.038,8.4090735600067e-05
243.05,8.469657663465e-05
248.975,8.4938913048483e-05
249.025,8.50600812554e-05
249.037,8.5181249462316e-05
249.062,8.5302417669233e-05
249.063,8.5544754083066e-05
249.075,8.5665922289982e-05
249.162,8.5787090496899e-05
249.163,8.5908258703815e-05
249.175,8.6029426910732e-05
249.188,8.6150595117648e-05
249.237,8.6271763324565e-05
249.412,8.6392931531481e-05
249.425,8.6635267945314e-05
249.512,8.6756436152231e-05
249.525,8.6998772566064e-05
249.55,8.711994077298e-05
249.563,8.7241108979897e-05
249.638,8.7362277186814e-05
249.65,8.748344539373e-05
249.687,8.7604613600647e-05
249.775,8.7725781807563e-05
249.787,8.784695001448e-05
249.788,8.7968118221396e-05
249.837,8.8089286428313e-05
249.838,8.8210454635229e-05
249.9,8.8452791049062e-05
249.913,8.8573959255979e-05
250.05,8.8695127462895e-05
250.062,8.8816295669812e-05
250.063,8.8937463876728e-05
250.112,8.9179800290561e-05
250.113,8.9422136704394e-05
250.15,8.9543304911311e-05
250.275,8.9664473118227e-05
250.287,8.9906809532061e-05
250.288,9.0149145945894e-05
250.475,9.0391482359727e-05
250.488,9.0512650566643e-05
250.55,9.063381877356e-05
250.562,9.0754986980476e-05
250.563,9.0876155187393e-05
250.637,9.0997323394309e-05
250.65,9.1118491601226e-05
250.712,9.1239659808142e-05
250.713,9.1360828015059e-05
250.725,9.1481996221975e-05
250.775,9.1845500842725e-05
250.788,9.1966669049641e-05
250.812,9.2087837256558e-05
250.912,9.2209005463474e-05
250.937,9.2451341877307e-05
250.938,9.2814846498057e-05
251.05,9.3299519325723e-05
251.212,9.8025079395468e-05
251.213,0.00010287180767213
251.225,0.00010674919029346
251.262,0.00010820320877646
251.263,0.00010953605905254
251.275,0.00011389811450153
251.35,0.00011414045091537
251.362,0.00011486746015686
251.363,0.00011559446939836
251.463,0.00011571563760528
253.75,0.00012116820691652
253.762,0.00012225872077877
253.763,0.00012334923464102
257.075,0.0001290441403661
257.087,0.00013001348602143
257.088,0.00013098283167676
261.575,0.00013110399988368
261.587,0.00013389086864276
261.588,0.00013655656919492
261.6,0.00013849526050559
261.612,0.0001386164287125
261.613,0.00013885876512634
261.625,0.00013897993333325
261.675,0.00013922226974709
261.75,0.000139343437954
261.762,0.00013946460616092
261.775,0.00013970694257475
261.838,0.00013994927898858
261.925,0.0001400704471955
261.937,0.00014019161540242
261.938,0.00014031278360933
261.975,0.00014043395181625
262,0.00014055512002317
262.05,0.000140797456437
262.075,0.00014091862464392
262.175,0.00014128212926467
262.275,0.00014164563388542
262.338,0.00014176680209233
262.35,0.00014188797029925
262.425,0.00014225147492
262.537,0.00014237264312692
262.538,0.00014261497954075
262.575,0.00014273614774766
262.587,0.00014285731595458
262.613,0.0001429784841615
262.625,0.00014309965236841
262.712,0.00014322082057533
262.8,0.00014358432519608
262.863,0.000143705493403
262.875,0.00014382666160991
262.962,0.00014406899802375
262.963,0.00014419016623066
263.037,0.00014431133443758
263.038,0.0001444325026445
263.063,0.00014455367085141
263.125,0.00014467483905833
263.137,0.00014479600726525
263.212,0.00014491717547216
263.213,0.000145159511886
263.312,0.00014540184829983
263.313,0.00014552301650674
263.388,0.00014564418471366
263.4,0.00014576535292058
263.475,0.00014588652112749
263.487,0.00014600768933441
263.488,0.00014612885754133
263.55,0.00014637119395516
263.588,0.00014649236216208
263.65,0.00014673469857591
263.662,0.00014685586678283
263.663,0.00014697703498974
263.712,0.00014709820319666
263.725,0.00014721937140358
263.813,0.00014734053961049
263.887,0.00014746170781741
263.888,0.00014758287602433
263.9,0.00014770404423124
264,0.00014782521243816
264.012,0.00014794638064508
264.013,0.00014806754885199
264.112,0.00014830988526582
264.113,0.00014843105347274
264.175,0.00014855222167966
264.187,0.00014867338988657
264.188,0.00014879455809349
264.2,0.00014891572630041
264.275,0.00014903689450732
264.363,0.00014915806271424
264.375,0.00014940039912807
264.438,0.00014952156733499
264.45,0.00014964273554191
264.512,0.00014976390374882
264.525,0.00015000624016266
264.587,0.00015012740836957
264.6,0.00015024857657649
264.675,0.00015049091299032
264.687,0.00015061208119724
264.738,0.00015073324940416
264.787,0.00015085441761107
264.788,0.00015097558581799
264.888,0.0001510967540249
264.9,0.00015133909043874
264.963,0.00015146025864565
264.975,0.00015158142685257
265.062,0.0001518237632664
265.063,0.00015194493147332
265.125,0.00015218726788715
265.162,0.00015230843609407
265.2,0.0001525507725079
265.225,0.00015267194071482
265.25,0.00015921502388831
265.262,0.00015969969671598
265.263,0.00016018436954364
265.325,0.00016030553775056
265.337,0.00016042670595748
265.338,0.00016066904237131
265.388,0.00016079021057823
265.425,0.00016091137878514
265.488,0.00016103254699206
265.5,0.00016115371519898
265.575,0.00016151721981973
265.625,0.00016188072444048
265.637,0.00016212306085431
265.638,0.00016236539726814
265.887,0.00016248656547506
265.888,0.00016260773368197
265.913,0.00016272890188889
265.925,0.00016285007009581
266.05,0.00016321357471656
266.075,0.00016333474292347
266.137,0.00016345591113039
266.138,0.00016357707933731
266.162,0.00016369824754422
266.237,0.00016381941575114
266.238,0.00016394058395806
266.262,0.00016406175216497
266.363,0.00016418292037189
266.375,0.00016442525678572
266.463,0.00016454642499264
266.475,0.00016478876140647
266.538,0.00016490992961339
266.55,0.00016503109782031
266.6,0.00016515226602722
266.612,0.00016527343423414
266.662,0.00016539460244105
266.663,0.00016551577064797
266.7,0.00016563693885489
266.775,0.00016587927526872
266.8,0.00016600044347564
266.863,0.00016612161168255
266.888,0.00016624277988947
266.9,0.00016636394809639
267,0.00016672745271714
267.038,0.00016684862092405
267.063,0.00016696978913097
267.162,0.0001672121255448
267.163,0.00016733329375172
267.262,0.00016757563016555
267.263,0.00016769679837247
267.325,0.00016781796657939
267.337,0.0001679391347863
267.413,0.00016806030299322
267.425,0.00016830263940705
267.513,0.00016842380761397
267.525,0.0001686661440278
267.588,0.00016878731223472
267.6,0.00016890848044163
267.662,0.00016902964864855
267.675,0.00016927198506238
267.763,0.0001693931532693
267.775,0.00016963548968313
267.825,0.00016975665789005
267.837,0.00016987782609697
267.913,0.00016999899430388
267.925,0.00017024133071772
268.037,0.00017036249892463
268.038,0.00017048366713155
268.05,0.00017060483533847
268.088,0.00017072600354538
268.113,0.0001708471717523
268.212,0.00017108950816613
268.213,0.00017121067637305
268.3,0.0001715741809938
268.312,0.00017169534920071
268.313,0.00017181651740763
268.475,0.00017218002202838
268.562,0.0001723011902353
268.563,0.00017242235844221
268.575,0.00017254352664913
268.638,0.00017266469485605
268.65,0.00017278586306296
268.675,0.00017290703126988
268.7,0.0001730281994768
268.712,0.00017314936768371
268.725,0.00017327053589063
268.75,0.00017339170409755
268.763,0.00017351287230446
268.8,0.00017363404051138
268.812,0.00017375520871829
268.813,0.00017399754513213
268.875,0.00017423988154596
268.887,0.00017436104975288
268.9,0.00017448221795979
268.912,0.00017460338616671
268.913,0.00017472455437363
268.937,0.00017484572258054
268.938,0.00017496689078746
268.95,0.00017508805899438
268.975,0.00017533039540821
269.075,0.00017569390002896
269.087,0.00017581506823588
269.088,0.00017593623644279
269.1,0.00017605740464971
269.137,0.00017617857285663
269.138,0.00017629974106354
269.15,0.00017654207747737
269.163,0.00017666324568429
269.175,0.00017678441389121
269.237,0.00017702675030504
269.238,0.00017726908671887
269.262,0.00017739025492579
269.263,0.00017751142313271
269.288,0.00017763259133962
269.3,0.00017775375954654
269.35,0.00017787492775346
269.4,0.00017811726416729
269.412,0.00017823843237421
269.425,0.00017835960058112
269.437,0.00017848076878804
269.438,0.00017860193699496
269.463,0.00017872310520187
269.5,0.00017884427340879
269.525,0.00017920777802954
269.587,0.00017945011444337
269.588,0.00017957128265029
269.612,0.0001796924508572
269.613,0.00017981361906412
269.625,0.00017993478727104
269.688,0.00018005595547795
269.7,0.00018054062830562
269.725,0.00018066179651254
269.763,0.00018078296471945
269.775,0.0001811464693402
269.85,0.00018138880575404
269.862,0.00018150997396095
269.863,0.00018163114216787
